tweet,label,lang
@user @user اردوغان يعلم انه من تلاميذ المدرسة الخمينية المجوسية   ولكن متى يستيقظ خنازير العرب الاخونج… @url,1,AR
#عباس_يمثل_نفسه محرف سورة الفيل الاخوانجي الفاسد احمد بحر هو من يمثل خنازير حماس @url,1,AR
يعني التحرش حرااااااام,1,AR
@user كسمك علي كسمه ياتيمور مصر ياشرموط فيها 100 مليون علي الاقل 80 مليون عايشين احسن من احسن خنزير بيشرب م… @url,1,AR
@user @user خنزير همك ،،،،،،،،،،،،،،بالغدر والتخابر,1,AR
@user @user مع الايام بتقول يحق لهم التحرش بالبنت اللي جالسه ببيتها ليش جالسه,1,AR
ههههههههههههههههههههههههههههههههههههههههههههههههههه صباح اليوم صار موقف سخييييف ي غيره الحريم ي خي خلاص خليه يكلم ط… @url,0,AR
أنا لو ارتبط بواحد وخلاص بنفركش اهو وايا كان مين فينا الغلطان *اذا ماكانش وسخ يعني* ف انا هقتله قبل ماامشي علشان از… @url,0,AR
@user @user راعي خنازير الله يعز البل،،,1,AR
@user @user @user بول البعير انظف منكم ومن نواياكم خلك ببلدك شيلو قمامتكم قبل ترمونها لغيركم  @user,1,AR
@user @user @user @user لم اشتم الا اعداء #وطني خنازير #الفرس ولي الشرف بذالك في حال بادر بذالك… @url,1,AR
@user @user @user هذا لو هم رجال ... هذولي قرود و خنازير,1,AR
@user @user انت واحد ابن زنا اشخاص مثلك اكدر اقطع جلدهم كل يوم تفو ابن خنزير مريض نفسي انصحك تروح طبيب,1,AR
#ديوث موجود في العين تريد نتعارف كلمني ...,1,AR
وينها اربعينيه ثلاثينية او متزوجه محرومه ندردش سوالف منحرفة ثلاثينيه,1,AR
@user @user @user @user خنازير القرضاوي الله يكرم مخلوقات الطاهره عن الاخوان خونة… @url,1,AR
طالبة مسيحة تتقدم ببلاغ ضد أحد قادة النظام العام بالقضارف بتهمة التحرش – صورة البلاغ @url,0,AR
روبي (رانيا) بالفعل ما كانت منحرفة,0,AR
@user @user السعودية لو أرادت التطبيع لفعلت ذلك يا خنزير,1,AR
@user @user @user @user نحن كلاب المجوس يابن طاهر القرمطي؟,0,AR
@user @user @user @user @user لأنك وسخ وابن كلب  وايدت الكلب اللبناني !! كلكم عيال كلب وش المشكله يعني؟؟؟,1,AR
-يا بايرة يااللي كل دفعتك بقو مخطوبين.. !! @url,1,AR
@user @user @user مقوله شهيره .خنازير الخليج,1,AR
@user @user ع اساس ان خنازير المجوس احلوا السلام في اليمن والعراق وسوريا ولبنان وفلسطين,1,AR
@user @user @user ياشارب بول البعير .. من وين انت عندك دين  حتى تتكلم فيه أنتم دينكم عبا… @url,1,AR
@user @user @user كلبكم شمام  من فصيلة ريدبول البعير هذه فصيلة تم تهجينها من كلب البيدبول والريد بول,1,AR
@user @user شرب بول البعير ليس مذكور في القرآن والحجامه ايضا . عندما تنتقد كتاب يجب عليك قرائته وليس ان… @url,0,AR
@user @user التبن و بول البعير، يجي لكم يوميا من تحالف الشر و التأخر على اليمن.  انتم محتلين، من طاهش ال… @user,1,AR
@user @user لو فتحنا باب الوصايه على الناس. هيقولو على حضرتك متبرجه وصدرك ال٥سم دا مفتوح. كل واحد حر فى ج… @url,1,AR
لا تعشقي وهابيا سيحدثك في ليالي الرومانسية عن الجن و القبر و بول البعير ...,1,AR
ولماذا يصدق اللاجئون سياسيين كاذبين بعد أن…,0,AR
@user @user ليش اقلل من قيمة البخاري البخاري نقل للوهابية شرب بول البعير وهم على قوله ما صون لم نس… @user,0,AR
@user @user لانك اعجمي خنزير بائع هوى ولا تمت للاخلاق والشرف بشىء محمدنا سيدنا ايها المعتوه,0,AR
@user @user اقول ..خليك على شرب بول البعير احسلك..لاتكون تخلط بول باكستاني معاه..,1,AR
@user @user ابن خالتي انا #خنزير_ال_ام_كيه,1,AR
@user @user عندي لك بول على كيفك احسن من بول البعير ... اعطيك تذوق !!,1,AR
@user @user هقولك ايه . شارب بول البعير فعلا,1,AR
وقت قصة التجمع الخامس ما ضل حدا مصري ما كتب عن التحرش .. وقتها اشخاص عندي عالفيس مش حاكتب جنسيتهم بس مش مصريين فاتو… @url,0,AR
خر ملا خنزير ملا داغه شراب خور ملا داهغه,1,AR
ليمن تكون توك فال و تعلن عودتك حق التحرش بجميع الكائنات الحيه بتويتر و خارج تويتر @url,1,AR
@user @user @user @user @user @user ههههههههه ماتوقع  فيه  اهانه  اكبر  من شرب  بول البعير,1,AR
@user @user @user هذي متبرجه باليوم الوطني وغيره مودل الغفله,1,AR
دخلت ابااشارك لأَنِّي احب الخيل بس ماش ناس عقولها وتفكيرها وسخ للاسف,0,AR
نظرته شبه منحرفة,1,AR
@user @user @user @user نعم يا محمد السودان فيه هندوس ليهم 50 او 70 سنه متواجدين في الخرطوم وا… @url,0,AR
@user لزوم الشغل يا باشا ... ننطنطو وزغرطوا ... عشان الرعاع يصدقون الفلم وينجح المخرج بجدارة ... خنازير أمعات ...,1,AR
@user @user اه مبدعين ب اكل الكبسة وتحدي الاكل على اليوتيوب وشرب بول البعير والتفكير بالفرج وكيف… @user,1,AR
@user @user @user @user اولا هم ليسوا جرب الا ان كنت فارسي,1,AR
شايله هم الهشتاقات فتاه متبرجه فتاه ترقم فتاه تقود فتاه بتحليه ترقص  أين الاسلام والمسلمين ! تعرفون عاد فيه فئه تدو… @url,0,AR
بعض الحريم تروح السوق بدون أطفالها,1,AR
يعني ي جماعة التحرش جريمة مرضية مفروض يتعاقب مرتكبها  ....واهمال الدين واللبس الشاذ من العوامل البتساعد فيها عموما ...,1,AR
لما تكون عاوز تناقش #التحرش,1,AR
ترامب يدافع عن كافانا ويقول إن إدعاءات التحرش هدفها سياسي,0,AR
اولا الشيعي سيدك يا شارب بول البعير وتتحدث عن صورة فوتو شوب يا موضوع على لائحة العار وكل المنظمات الحقوقية وصفت أفع… @url,1,AR
عش بصراحه وبدون ولف ودوران حتى لو تصير اكبر وسخ بس اهم شي ما تصير منافق وكذاب ويجيك تأنيب ضميير ..مجربها,1,AR
خنازير في حضائر مجوسية فلسفية متخصصة في تحطيم الفطرة الإنسانية؛,1,AR
بني سعود ومملكتهم إلى الزوال .بني سعود أبناء قردة وأبناء خنازير وأبناء شياطين وطغاة وقتلة الأطفال والنساء والعجزة ل… @url,1,AR
@user @user ايضا اصبح خنازير البنا يستقون اخبارهم من الصحافة اليهودية وهذا شئ لابد للانتباه له فعندما… @url,1,AR
ويجي سعودي شارب لتران من بول البعير ويرد عليك,1,AR
@user @user والاخت بايره برضو,0,AR
@user @user عسى بول البعير علاجك وتشربه ولا ينفعك اطهر بلد دعى سيدنا براهيم ان الله يحفظها فستجاب له ولله الحمدددد والمنه,1,AR
@user @user @user @user و حضرتك مش شايف قوادين خنازير البنا كاتبين العنوان ترك… @url,1,AR
يوماً ما سيصبح الوطن اليمني خالى من جراثيم ووباء بني هاشم سيعود اليمن حميرياً قحطانياً خالصاً يوماً ما سيصبح خنازير… @url,1,AR
@user @user شاربي بول البعير اللي تنتقدهم منهم الرسول والصحابة وهم اللي عرًبوك وعلموك دينك وهم اللي اقاموا… @user,1,AR
لاتنسى الي صار بينهم وبين الجزائر في مبارة التاهل بكاس العالم التاريخ مايرحم المصريين لسانهم وسخ @url,0,AR
