tweet,label,lang
quand aux évêques qui bataillent contre la pma pourquoi l'avortement ou la contraception provoqueraient un gé… @url,1,FR
@user tu sauras que ca s'appelle la chaine alimentaire apprend ca l'ecole,0,FR
@user comme d'habitude !! pauvre petit bonhomme !!! il n'y pas d'élections en afrique ?? vous se… @url,0,FR
@user @user @user plein d'animaux seront en voie d...extinction donc dit merci qui merci mussoli et aux fermier,0,FR
mdrrrrr une meuf côté de moi elle est grave raciste elle dit  ouais ses potes c des renois ça m'étonne pas q… @url,1,FR
les complotiste c une espèce d'humain comprenant pleins de sous espèces ya les chemtrail les anti-vax les illumi… @url,1,FR
quand des experts arabes éclairent l'islam du xxème siècle &gt; dirigé par #arabiesaoudite + épuration la mecque nou… @url,0,FR
les présidents azerbaïdjanais et mongol se rencontrent à bakou @url @url,1,FR
le #terrorisme ne vient pas d'une religion.  @user,0,FR
petit cochon capitaliste pro dictatures islamo nazies maçon complotiste pervers et anti peuple celto romano francs… @url,1,FR
@user mdrrrrrr sale arabe,1,FR
j’devais commencer à 8h15 mais j’suis encore le tram ça fout la haine psq c’est toujours les renois dans mon am… @url,0,FR
y’a des gens je les aime bien puis après j’apprends qu’ils sont homophobes contre l’avortement et racistes très bien,1,FR
@user lis surtout les papiers signés par @user @user et philippe leclercq. ne t'attarde p… @url,0,FR
@user @user dois mongol,1,FR
plus qu’un mois avant de revoir cet attardé enfin,0,FR
@user @user @user chacun ses goûts la beauté reste subjective. certaines renois mettent des baffes à… @url,1,FR
@user sa fait 15 bande d'attardé,1,FR
@user @user @user ben exactement,0,FR
je déteste le président ces un gros enculée. il donne des emplois au réfugiés que des personnes comme moi que je ch… @url,0,FR
@user @user @user et que dis-tu de : qualifier de violence les dégradations ou les sabotage… @url,0,FR
@user @user @user @user @user @user avec ta bénédiction cher gauchiste #lrem … @url,0,FR
bah jsp t’aime bien les renois ? — bah oui.... communautarisme @url,0,FR
@user mdrrr bah putain je suis un vrai mongol,1,FR
@user alors espece d'abruti profond l'etre humain est au sommet de la chaine alimentaire. donc pauvre con @url,1,FR
feuilleton bêtisier (3)cohn bendit parlant de jlm un complotiste anti macronien normal vu sa formation trotzkiste… @url,1,FR
@user @user @user @user @user va te faire soigner l'attardé.,1,FR
@user @user @user @user non mais c’était un sarcasme mongol... t’es vraiment pas fini,1,FR
mongol ace,1,FR
 #justice : @user s'attarde sur la relation chaotique entre pouvoirs judiciaire et politique… @url,1,FR
@user @user @user nan c’est pas à cause de clarie c’est à cause de son sale arabe mdrr,1,FR
@user @user un lion ne mange pas que de la viande meme si c...est l...essentiel pour lui. donc cal... @url,0,FR
ptdrr qu'est ce qui raconte cet attarde encore ? il parle de mon quartier comme si c'etait l'anarchie j'pleure  @url,0,FR
@user mais si tu n'es ni de droite ni de gauche tu te situes certainement l'extreme droite . j'prefere etre gauchiste,0,FR
comment je l’aime pas samoa joe dirait un mongol il insulte la famille à aj pffff let’s go aj styles #catchnightab,1,FR
@user @user commentaire de gauchiste l'économie américaine se porte mieux que jamais le taux de chom… @url,0,FR
c'est du 1vs1 tu peux rien contre mon sale arabe !! @url,1,FR
@user brefffffffffff je m’attarde plus psq vous aller rester sur votre point de vue et moi sur le mien donc au revoir,1,FR
@user @user @user philippe est 1 gauchiste indignité anti qui louvoie selon le client,1,FR
@user @user ouaip c'est dur comprendre dans le 16eme paris intramuros quand les seuls vac... @url,0,FR
il une meuf de 30 ans qui vient de lâcher unsale arabe de merdeà un mec parce que il roulait trop vite à vélo… @url,0,FR
Ça se passe en europe. danske bank 1ère banque danoise et plaque tournante de l'argent sale russe via l'estonie.… @url,1,FR
je peux pas m'empecher de penser que c'est la meme mecanique qu'avec le faux compte gauchiste et provocateur @url,0,FR
comment sortir du débat des « pour ou contre » l’avortement pour entrer dans un dialogue d’écoute d’amour et de co… @url,0,FR
@user @user ptdrrr va voir le cortège liverpool des ultras du psg et dit moi le nombre de renois et de… @url,1,FR
@user mais omg vrm trop conne toi relis phrase pcq t’as l’air un peu attardé sur les bords,1,FR
@user et ds les campagnes ..ou macron met 72 migrants dans un village de 400 personnes...et ou vont aller l… @url,1,FR
@user c pas toi qui disait qu'il faut etre attardé mental pour ecouter koba ?,1,FR
@user votre pensee est saine et normale sonia nous sommes dans l'ideologie gauchiste mondialiste immigrationniste et suicidaire,1,FR
les américains seront scotchés à leur tv ; l'enjeu est dc sociétal (le sexisme l'avortement) mais aussi politiq… @url,1,FR
je m'attarde un moment sur mes sentiments naissants devant le #ciel gris du jour et je dis: c'est incroyable d'ê… @url,1,FR
ohlalala jv taper avec la prépa comment ça jreçois une facture d'internat ? gros mongol tu vois pas que jsuis ja… @url,1,FR
c’est qui ozil — un mongol qui m’invente une vie @url,0,FR
phobie les rebeus qui veulent à tout prix que la france les accepte,1,FR
@user regarde le dernier mongol que j’ai cité,1,FR
@user @user oh mon dieu non pas le bloquage supreme @url,0,FR
@user pourquoi contre les autistes? je trouve ça débile d'en faire une sorte de chose obligatoire mais… @url,0,FR
migraction 59 en faveur des migrants de calais @url via @user,1,FR
bon je suis à un mariage y’a un renois juste assis en face de moi avec lunette de soleil oklm à 21h48,1,FR
@user cet attardé mental il même pas un diplôme. donnez son emploi à un chômeur.,1,FR
@user lis le tweet que je rt espèce de mongol avant d'ouvrir ta vieille gueule,1,FR
250 millions de réfugiés climatiques en 2050 la prochaine grande crise @url,1,FR
@user @user donc qd traite quelqu'1 de sale arabe c pas normal mais qud un arabe traite qlq 1 de sale blanc c'est normal ?!,0,FR
@user j'crois j'suis attardé ++ mais rassurée moi c'est pas vivant ça ? ont à tous déjà vue la pub à la télé… @url,1,FR
@user @user @user face cell c'est un putain de boulet c'est indéniable ce mongol il fait p… @url,1,FR
mais quel match de mongol!!! #imfc,1,FR
@user @user @user Ça s'appelle l'islamisation !,1,FR
ce président c’est le pire fils de pute de la terre mais tous les rebeus autour de moi étaient contents pcq il est… @url,1,FR
une bonne partie du harcèlement scolaire viens des professeurs c'est un véritable exutoire pour certains pourquoi… @url,1,FR
@user tin mais sont attardes les ching chong,1,FR
putain jvien de comprendre la punch « mon middle tous ceux qu’ont douté » jsuis vraiment un attardé,1,FR
pour comprendre le racisme anti noir structurel chez certains arabes: ouvrez le génocide voilé  de @user . un… @url,1,FR
vs vs rendez compt que la jrisk de sauter pcq jecrii com une mongol jui deg :((,0,FR
découvrez solidarité des femmes burundaises au #burundi. l'association se bat contre les #violencessexuelles de… @url,0,FR
que blacks que blancs rebeus,1,FR
@user j’adore le «insérer bla bla gauchiste » ça m’a fait rire. et comme je déprime aujourd’hui,1,FR
@user @user ca c est malade j en ai ri un esti de coup commentaire de mongol lol,1,FR
mur anti-migrants au sahara : l'idée renversante de trump - le point @url,1,FR
ce sont des migrants finlandais aveugle ! @url,1,FR
tweet type du bobo gauchiste donneur de lecons vivant aux us ! n#priceless  @url,1,FR
@user @user @user @user gneugneugneu qatar pognon arabes barbus enturbanés qsg terroristes. change de disque,1,FR
les renois même sous 40degres porte un kaway normal,0,FR
@user ah ouais jsavais pas t'as vecu ça jte l'avais dit d'arrêter ce jeu sale mongol en plus la gow l'air archi fraiche,1,FR
@user du coup pour l’attarde c’est celui qui émet un jugement ou celui qui juge sans avoir vu,0,FR
déguisement pour chien mongol @url,1,FR
bizarre y'a des rebeus chrétiens aussi @url,0,FR
nagui pro charia qui peut pas s'empecher de placer sa touche d'islamo gauchiste pro migrants zappe direct cette em @url,0,FR
@user sachant que toute la symbolique antisémite et complotiste est présente.,1,FR
@user wallah frere y’a des renois ici si ils disent pas du mal des arabes ils dorment archi mal (hamdoulla… @url,1,FR
@user et dit mongolien pas mongol tête de noeud,1,FR
@user @user quel attardé,1,FR
nous les noirs les rebeus veut tous les éradiq… @url,1,FR
@user ptn j’en ai marre des rebeus,1,FR
@user merde j'avais pas reconnus le pygmé... mais cet violence gratuite et spontané c'est bien lui,1,FR
@user zalut tu n’aime pas les juif ? pourquoi voyon ? sale raciste,1,FR
@user pour moi l'insignifiance ne mérite pas qu'on s'y attarde!!,0,FR
ce sont plutot les collabos gauchiste qui avaient tourne les yeux de leurs pauvres congeneres causes d'eux des mi @url,1,FR
Ça fait plaisir de voir que ça agit vite et bien envers ce genre de gros mongol @url,1,FR
les renois qui mettent des lunettes de soleil h46788 compris vous êtes moches,0,FR
l’ouganda « envisage » d’accueillir des migrants africains en situation irrégulière en israël -… @url,1,FR
il vraiment une voix de mongol ça fume @url,1,FR
@user sans oublier que pour eux les asiatiques sont tous sur le modèle chinois coréen japonais mongol ou… @url,1,FR
tripper le mongol,1,FR
@user bah des renois,1,FR
@user @user @user les bobo attardé sont justement ceux qui disent que bigflo et oli sont les meilleur ra… @url,1,FR
les waves des renois phobie ça m’angoisse,1,FR
« moi je suis un africain je vais te pliÉ » @url,0,FR
À genève hein.. tu crois qu’on est aussi debile que toi ici pauvre attardé que t’es. va falloir aller ramasser la s… @url,1,FR
@user oh parcontre tu detend toi pauvre mongol geuler comme un hysterique quand pas content de l'arbitrage,1,FR
@user c'est qui cet attardé,1,FR
par contre c'est ca j'aime pas ils l'envoie en inde se faire avorter mais frère avortement ausis c'est haram ta peu… @url,0,FR
@user oh je sens autant démunie que toi. colères cris violence refus de grandir (sur tellement de poin… @url,0,FR
@user jv t’arracher les yeux des orbites tu parles trop mal sale arabe,1,FR
@user @user une insulte appelle cela une insulte. dans sale blanc sale arabe sale noir… @url,0,FR
@user @user daniel cohn ben sano et un judeo-gauchiste anti-clerical sodomite normal qu'il soit cont... @url,1,FR
pq elza — parce que dimitri le mongol il m’a appelé comme ça hier parce que il croyait que c’était mon prénom @url,1,FR
mon objectif c de mettre les rebeus à la mode au japon. et je réussi plutôt bien lol,0,FR
les uber rebeus que dieu vous protège. vous faites tout pour que ke client soit à l’heure. j’peux avoir un retard d… @url,1,FR
Ça fait 5 ans que je suis dans cette fausse à purin remplie de sjw mal baiser de bobo gauchiste ethno-masochiste d'… @url,0,FR
quand en plus la violence sociale (perte… @url,0,FR
@user @user @user ecoute moi j'ai obtenu le titre très prisé de bobo islamo gauchiste donc bon,0,FR
javai envi dle frapper ce mek vrmnt 1 mongol,1,FR
en france est-ce que les noirs et/ou arabes sont interdits de :,1,FR
@user @user l'ideologie gauchiste provoque des troubles graves. du mur des cons aux ecrits de joffrin en peut plus,1,FR
pck c un gros mongol veu juste dire qu’il connait wire @url,1,FR
stop les rebeus en training de foot la queue de cheval la teinture d'où venez vous bordel.,1,FR
elle propose des informations sur l'avortement médicamenteux : le type de molécules et le dosage à utiliser la pro… @url,1,FR
les renois aussi c'est finis pour moi,1,FR
j'suis pas un gauchiste mais la il 100% raison. c'est inadmissible @user les poissons ont besoin de plus @url,0,FR
putain je lis enfin l’arabe du futur du riad sattouf et je comprends pk tous les blancs autour de moi vénèrent ce b… @url,0,FR
@user tu sais même pas de quoi je parle mongol,1,FR
@user @user @user @user il des espece qui ce retrouve pas dans la nature et sans... @url,0,FR
@user @user ftg toi t'es le plus beau des rebeus meme arpuf il est pas de taille,0,FR
si la tuerie #complotiste et #antisémite de #pittsburgh frappe aujourd'hui les #usa n'oublions pas que cette idéol… @url,1,FR
@user @user lui aussi c...est un gros connard d...ultra gauchiste,1,FR
@user ferme ta grande gueule une deuxième fois si tu voulais parler à ta sale arabe de copine fallait la mentionner elle et pas moi.,1,FR
